,met_id,cluster,distance,polarity,target_group,target_ppto,target_word,source_image_schema_group,source_word,llm_expl,sentence
5724,661d9866-4392-4ad4-9fbe-b06000015ba6_185_24_22,29,0.8541876504240653,right,Public,person,you,spatial motion,stay,"The verb 'stay' is used metaphorically to describe the target noun 'you' by conveying the idea of maintaining a state of control, which transcends its literal meaning of remaining in a physical location. Here, 'stay' represents a mental or emotional state rather than a physical action.","'Now, whether you're coordinating rescue teams, ensuring family safety, or just managing community response, Rapid Radios empowers you to stay in control.'"
2282,e8ec7bcb-06ae-47c3-adfd-09176416ff2a_73_40_39,29,0.8593385419854254,left,Democrats,person,he,other,ran,"The verb 'ran' is used metaphorically to describe the action of conducting a political campaign. The source verb 'ran' (originally meaning to move quickly) is extended to signify the act of managing or executing a campaign, which is not a physical action but a metaphorical representation of strategic and organizational efforts.","'I mean, if you talk to Democrats in Texas, like strategists and whatnot, and people that do campaign work, there was a concern about the kind of campaign Colin Allred ran the last time he ran for Senate.'"
750,9a612080-75f3-485d-b082-63da8a572adb_121_12_13,29,0.8613593450740119,left,Citizens,person,him,spatial motion,deserting,"The verb 'deserting' is used metaphorically to describe people abandoning 'him' in a non-physical sense, representing a withdrawal of support or allegiance rather than a literal physical act of leaving.","'I'm like, oh my God, his own people are deserting him.'"
5008,8ab20af6-746b-42e5-b500-b22f002135ae_108_2_0,29,0.8619028185212572,right,Security Concerns,thing,It,other,gotten,"The verb 'gotten' is used metaphorically to describe the progression of 'it' to a critical state. The phrase 'gotten to the point' is an idiom that signifies reaching a significant stage or threshold, which does not correspond to a physical action but rather a conceptual metaphorical transition.",'It's gotten to the point where it's dangerous and it's a threat to our country.'
4610,64f45e18-5b2f-4574-b34c-84410e316110_261_23_20,29,0.8638881046502747,left,Media,thing,that,spatial motion,dropping,"The verb 'dropping' is used metaphorically to describe the act of using profanity ('F-bombs') rather than a physical action of dropping an object. It personifies the actor's behavior, implying a habitual use of swear words, which transcends the literal meaning of the verb.","'One of the executive producers of it is Brett Goldstein, the actor that's Ted Lasso, the guy that's always dropping the F-bombs and swearing at kids.'"
1988,2b0054b4-ecea-44a4-855f-b3b6000e929c_108_2_0,29,0.8650162500818187,right,Political Commentators,person,They,spatial motion,shooting,"The verb 'shooting' is used metaphorically here, as it does not describe a physical action (no object is specified) and instead implies an abstract action. The use of 'shooting' transcends its literal meaning of firing a projectile, suggesting a metaphorical act such as making accusations, delivering statements, or taking action in a non-physical context.",'They're shooting.'
3646,97e645d8-eba8-11f0-a898-3b712b89e31f_62_11_2,29,0.8675570861053528,left,Media,thing,media,spatial motion,losing,"The verb 'losing' is used metaphorically to describe the media's loss of control, which is an abstract concept rather than a physical action. The metaphorical aspect lies in applying the verb 'losing' to the abstract notion of 'control' rather than a tangible object or action.","'State regime media, which calls itself Fox News, was losing all control on air, on live TV.'"
5614,a72ab36e-bf5c-48fa-9c9b-af91a0ba2cf6_11_3_1,29,0.8708053585457425,left,Legal Cases,thing,ruling,spatial motion,leaked,"The verb 'leaked' is used metaphorically to describe the unauthorized release of the ruling, which is an abstract concept. The verb transcends its physical origin (fluid escaping) to signify the dissemination of information, personifying the ruling as something that can be 'leaked'.",'The ruling was leaked a couple of months ago.'
2920,3bdc5bfd-9705-46fd-99d7-b2360117c606_474_3_0,29,0.8712759748825497,right,Democrats,person,They,other,run,"The verb 'run' is used metaphorically in the phrasal verb 'run on,' which here signifies relying on or basing something on a particular thing. This usage transcends the physical action of running, instead conveying a conceptual meaning of dependency or foundation, without directly referring to a physical action.",'They could not run on one thing that they could point to where we were better off than we were four years ago.'
3886,95979075-4c7d-4001-8052-b3ca00215593_81_19_21,29,0.8737686599446298,right,Criminal Activities.,thing,trafficking,other,facilitate,"The verb 'facilitate' is used metaphorically here. While 'facilitate' can have a literal meaning of making something easier, in this context, it is employed to describe an abstract process of enabling the trafficking of drugs, which transcends a direct physical action. The verb does not refer to a tangible, physical action but instead characterizes the enabling of a complex, systemic process, thereby using the source verb metaphorically to describe the target noun 'trafficking'.","'This guy used the levers of their security apparatus not to arrest drug traffickers, but to cooperate and facilitate the trafficking of drugs for the purpose of getting them into the United States.'"
6076,2adbf0e2-f1d8-11f0-b2d6-e3a0b13b9b1b_3_17_15,29,0.8747696708935565,left,Public,person,you,spatial motion,stay,"The verb 'stay' is used metaphorically to describe the state of 'you' remaining in a non-physical, immersive experience. Literally, 'stay' refers to physical presence, but here it conveys prolonged engagement with a mental/stateful experience ('immersed'), transcending its literal action.","'That's why we've got millions of ad-free podcast episodes, so you can stay completely immersed in every story, every reveal, every breath.'"
1335,e8ec7bcb-06ae-47c3-adfd-09176416ff2a_8_11_12,29,0.8750687194357586,left,Influence,thing,ice,spatial motion,dispatching,"The verb 'dispatching' is used metaphorically to describe the action of sending or distributing 'ice' in a non-physical manner. Literally, 'dispatching' refers to sending tangible items, but here it implies a conceptual or abstract action (e.g., spreading a cold effect or metaphorical 'ice' as a chill), transcending its physical meaning.","'See, slapping Trump's name on the Kennedy Center, dispatching ice to the Super Bowl, uploading TikToks set to Nicki Minaj songs.'"
